,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
5096,2/10/2015,BadgerysCreek,20.1,29.7,0,,,E,33,SW,E,4,19,79,60,1024.6,1022.1,,,23.6,28.5,No,0,No
5097,2/11/2015,BadgerysCreek,19.2,31.4,0,,,ENE,31,NNE,NNE,4,9,77,49,1023.5,1019.9,,,23.8,29.6,No,0,No
5098,2/12/2015,BadgerysCreek,17.6,30.8,0,,,E,41,SW,E,4,24,82,50,1021.8,1019.9,,,23.1,29.6,No,7.6,Yes
5099,2/13/2015,BadgerysCreek,18.9,26.7,7.6,,,SE,28,SW,SSE,7,15,87,68,1024.4,1023.1,,,21.4,23.6,Yes,0.6,No
5100,2/14/2015,BadgerysCreek,17.4,27.8,0.6,,,NNE,26,SW,NNE,6,15,88,54,1023.2,1019.2,,,21.6,27.4,No,6.6,Yes
5101,2/15/2015,BadgerysCreek,17.4,30.3,6.6,,,E,28,S,SE,4,17,100,52,1017.2,1014.3,,,19.1,26.2,Yes,0.2,No
5102,2/16/2015,BadgerysCreek,17.5,30.5,0.2,,,ENE,31,N,NNE,6,11,81,49,1017,1014.6,,,22.1,29.1,No,0,No
5103,2/17/2015,BadgerysCreek,16.6,30.4,0,,,ENE,35,,E,0,15,81,44,1018.8,1016.4,,,21.6,29,No,0,No
5104,2/18/2015,BadgerysCreek,17.1,30.5,0,,,ENE,37,ESE,ENE,2,20,72,47,1019.8,1017.8,,,23.5,29.4,No,0,No
5105,2/19/2015,BadgerysCreek,17.4,28.4,0,,,NE,28,WSW,NNW,7,7,84,65,1021.6,1018.9,,,21.8,25.4,No,0.2,No
5106,2/20/2015,BadgerysCreek,17.3,28.4,0.2,,,ENE,24,WNW,E,4,13,96,57,1018.2,1015.4,,,21.9,27.5,No,4.4,Yes
5107,2/21/2015,BadgerysCreek,20.2,24.4,4.4,,,E,22,SE,SSW,4,6,96,90,1017.1,1015.7,,,21.3,22.6,Yes,8.8,Yes
5108,2/22/2015,BadgerysCreek,18.8,26.2,8.8,,,ENE,24,,ENE,0,7,100,74,1017.9,1016.3,,,20.8,25.1,Yes,0.8,No
5109,2/23/2015,BadgerysCreek,18.2,28.2,0.8,,,ESE,24,W,ENE,4,13,100,65,1017,1014.1,,,21.1,26.7,No,0.4,No
5110,2/24/2015,BadgerysCreek,20.1,27.3,0.4,,,SE,35,SSE,SSE,6,15,93,64,1014.7,1014.8,,,22.1,24.8,No,0,No
5111,2/25/2015,BadgerysCreek,19.5,23,0,,,SSE,33,SSW,S,15,17,76,79,1015.8,1015.3,,,22.2,21.1,No,2.2,Yes
5112,2/26/2015,BadgerysCreek,18.6,26.8,2.2,,,SW,35,WSW,ENE,4,2,92,65,1011.1,1006.8,,,18.9,26.1,Yes,0.4,No
5113,2/27/2015,BadgerysCreek,16.9,29.1,0.4,,,ENE,28,SSW,E,9,9,78,52,1011,1008.8,,,22.2,27.4,No,0.2,No
5114,2/28/2015,BadgerysCreek,16.6,31.6,0.2,,,ESE,26,,N,0,13,100,45,1010.9,1007.7,,,19.4,29.4,No,0,No
5115,3/1/2015,BadgerysCreek,16.8,36.6,0,,,SSW,74,NW,NW,2,13,92,32,1006.3,1002.3,,,21.6,35.7,No,8.4,Yes
5116,3/2/2015,BadgerysCreek,16.3,22.9,8.4,,,SSW,26,SSW,ESE,13,9,68,64,1018.9,1017.2,,,18.9,22.2,Yes,0.2,No
5117,3/3/2015,BadgerysCreek,13.7,30.2,0.2,,,ESE,26,N,NE,6,9,79,45,1016.1,1012,,,19,29.1,No,0,No
5118,3/4/2015,BadgerysCreek,19,30.8,0,,,ENE,20,SW,ESE,4,7,78,51,1013.6,1009.3,,,22.6,29.3,No,0,No
5119,3/5/2015,BadgerysCreek,14.6,27.9,0,,,SW,46,NW,SW,6,17,51,27,1006.1,1007.6,,,22.5,27,No,0,No
5120,3/6/2015,BadgerysCreek,10.7,30.3,0,,,WSW,35,WNW,WSW,11,22,37,24,1007.8,1003.8,,,19.4,29.7,No,0,No
5121,3/7/2015,BadgerysCreek,16.2,28.6,0,,,N,31,SW,NNE,2,15,69,38,1012.4,1008.9,,,19.5,28,No,0,No
5122,3/8/2015,BadgerysCreek,17.7,30.3,0,,,ENE,33,SE,E,6,19,89,56,1011.2,1008.4,,,19.4,27.9,No,0,No
5123,3/9/2015,BadgerysCreek,17.8,33.7,0,,,ENE,35,W,N,4,6,77,28,1012,1009,,,22.1,32.8,No,0,No
5124,3/10/2015,BadgerysCreek,16.6,27.8,0,,,E,30,SW,ENE,11,17,72,61,1017.8,1015.7,,,21.6,26.8,No,0,No
5125,3/11/2015,BadgerysCreek,17.8,30.6,0,,,SW,81,E,NNE,6,13,83,49,1016.9,1012.3,,,22.7,29.8,No,28.6,Yes
5126,3/12/2015,BadgerysCreek,17.4,28.4,28.6,,,SE,35,WSW,E,6,17,87,61,1014.9,1012.5,,,21.3,27.1,Yes,0,No
5127,3/13/2015,BadgerysCreek,17.9,19.3,0,,,S,30,S,SSE,13,2,76,88,1020.6,1020.2,,,18.1,17,No,0,No
5128,3/14/2015,BadgerysCreek,14.2,26.1,0,,,NE,24,WSW,NNE,9,7,81,45,1018.9,1013.9,,,18,24.9,No,0,No
5129,3/15/2015,BadgerysCreek,14.2,24.8,0,,,S,48,SW,SSE,15,20,73,52,1010.4,1012.5,,,20.6,22.5,No,0,No
5130,3/16/2015,BadgerysCreek,13.2,24.1,0,,,E,26,WSW,ESE,9,7,60,47,1017.6,1015.3,,,18.6,22.7,No,0,No
5131,3/17/2015,BadgerysCreek,10.1,23,0,,,N,30,SW,NNE,4,17,85,55,1016,1011.5,,,15.3,22,No,0,No
5132,3/18/2015,BadgerysCreek,15.2,30.3,0,,,SSE,22,,SSW,0,6,92,51,1006.8,1003,,,17.9,29,No,0,No
5133,3/19/2015,BadgerysCreek,15,32,0,,,NE,22,SSW,NNE,4,6,76,32,1011.4,1009.7,,,21.6,31.4,No,0,No
5134,3/20/2015,BadgerysCreek,15.1,31.2,0,,,S,43,SW,SE,2,19,90,70,1010.6,1011.3,,,20.1,24.6,No,1.8,Yes
5135,3/21/2015,BadgerysCreek,15.8,21.6,1.8,,,SE,33,SSW,SSE,13,19,73,58,1025.1,1025.4,,,18.3,20.8,Yes,1.4,Yes
5136,3/22/2015,BadgerysCreek,15.6,23.3,1.4,,,NE,26,SW,NE,9,9,100,65,1024.9,1021.8,,,17.7,23.1,Yes,0.2,No
5137,3/23/2015,BadgerysCreek,15.8,29.4,0.2,,,NNE,35,NNE,NNE,6,19,100,52,1018.7,1012.7,,,18.3,27.7,No,0,No
5138,3/24/2015,BadgerysCreek,17.1,24.7,0,,,SW,28,,ESE,0,9,96,97,1011.5,1010.2,,,20.7,20.9,No,10.8,Yes
5139,3/25/2015,BadgerysCreek,11.8,24.4,10.8,,,ENE,26,SW,ESE,13,11,76,53,1017.3,1015.9,,,17.3,23.1,Yes,0,No
5140,3/26/2015,BadgerysCreek,13.4,28.1,0,,,WSW,31,SW,W,6,11,83,26,1018,1014.8,,,17.9,26.8,No,0,No
5141,3/27/2015,BadgerysCreek,8.2,26.7,0,,,SW,41,N,W,7,19,53,23,1020.5,1017,,,15.4,25.7,No,0,No
5142,3/28/2015,BadgerysCreek,8,24.9,0,,,E,30,SW,NNE,7,9,68,31,1023.5,1021.3,,,14.5,24.1,No,0,No
5143,3/29/2015,BadgerysCreek,11.9,26.9,0,,,NNE,26,,E,0,7,90,41,1023.2,1020.4,,,14.7,25.9,No,0.2,No
5144,3/30/2015,BadgerysCreek,14.6,25,0.2,,,ENE,24,WSW,NE,6,11,97,55,1024,1022.3,,,17.2,23.3,No,4.2,Yes
5145,3/31/2015,BadgerysCreek,15.8,22.9,4.2,,,SSE,19,SW,E,9,6,88,87,1026.5,1024.9,,,18.6,20.1,Yes,3.6,Yes
5146,4/1/2015,BadgerysCreek,15.5,26.1,3.6,,,NNE,31,SSE,NNE,4,17,100,59,1024.8,1020.3,,,18.2,24.9,Yes,0,No
5147,4/2/2015,BadgerysCreek,14.7,28.9,0,,,WNW,46,,NNE,0,7,100,50,1018.8,1016,,,16.9,27.9,No,3,Yes
5148,4/3/2015,BadgerysCreek,16.1,17.3,3,,,SSW,20,SSW,SSW,7,9,77,96,1024.3,1023.1,,,16.9,16.6,Yes,21.4,Yes
5149,4/4/2015,BadgerysCreek,16.1,19.3,21.4,,,SSE,26,SE,S,9,9,100,97,1020.6,1018,,,17.1,16.6,Yes,9,Yes
5150,4/5/2015,BadgerysCreek,14.9,25.7,9,,,SW,24,WSW,SSE,15,13,73,45,1010.7,1005.2,,,19.2,25,Yes,0,No
5151,4/6/2015,BadgerysCreek,11.9,24.5,0,,,W,44,N,ESE,4,9,84,87,1008.1,1006.1,,,17.9,18.3,No,3.2,Yes
5152,4/7/2015,BadgerysCreek,11.2,21.6,3.2,,,NNW,65,NW,WNW,4,26,74,46,1007.9,1007.6,,,18,19.1,Yes,3.4,Yes
5153,4/8/2015,BadgerysCreek,12.1,21.9,3.4,,,WSW,63,WSW,SW,17,26,51,47,1011.1,1013.8,,,18.2,20.6,Yes,0,No
5154,4/9/2015,BadgerysCreek,12.7,22.3,0,,,SW,43,SW,SSW,28,17,52,40,1020.9,1019.7,,,17.7,21.6,No,0,No
5155,4/10/2015,BadgerysCreek,12.1,21.6,0,,,SW,30,SW,S,17,15,66,64,1025,1022.8,,,17.6,19.9,No,1.6,Yes
5156,4/11/2015,BadgerysCreek,14.6,23,1.6,,,ENE,20,SW,N,6,13,95,56,1023.3,1019.1,,,16.5,22.3,Yes,0,No
5157,4/12/2015,BadgerysCreek,11.5,22.9,0,,,SSE,31,S,SE,7,15,86,64,1018.8,1017.8,,,17.9,20.9,No,0.2,No
5158,4/13/2015,BadgerysCreek,12.4,22.9,0.2,,,ESE,22,SSW,NE,9,9,66,50,1023.9,1020.4,,,17.8,22,No,0,No
5159,4/14/2015,BadgerysCreek,11.5,23.3,0,,,NNE,24,NNW,NE,2,7,74,48,1023.9,1020.6,,,16.9,22.8,No,0,No
5160,4/15/2015,BadgerysCreek,10.4,27.3,0,,,WSW,50,,NNE,0,7,87,43,1025,1021.1,,,17.1,26.1,No,7,Yes
5161,4/16/2015,BadgerysCreek,13.3,30.2,7,,,WNW,37,WSW,NW,4,13,88,44,1022.4,1019.1,,,18.6,29.7,Yes,2.6,Yes
5162,4/17/2015,BadgerysCreek,18.5,21.1,2.6,,,NNE,15,,NE,0,2,97,93,1024.8,1021.1,,,18.9,20.7,Yes,3.4,Yes
5163,4/18/2015,BadgerysCreek,17.3,27.3,3.4,,,WNW,31,N,N,6,17,100,64,1017.3,1013.2,,,20.2,24.3,Yes,6.8,Yes
5164,4/19/2015,BadgerysCreek,15.4,23.4,6.8,,,SW,44,SW,SE,20,17,61,66,1018.8,1019.3,,,18.4,18.9,Yes,7.2,Yes
5165,4/20/2015,BadgerysCreek,10.9,15,7.2,,,S,48,SSW,SW,22,26,90,99,1024.2,1022,,,13,13.2,Yes,83.6,Yes
5166,4/21/2015,BadgerysCreek,12.8,15.8,83.6,,,SSW,61,SSW,SSW,26,24,92,85,1020.9,1018.8,,,13.2,13.3,Yes,50.2,Yes
5167,4/22/2015,BadgerysCreek,12.3,18.5,50.2,,,SW,54,SW,SW,26,17,97,94,1014.8,1011.1,,,14.6,16.6,Yes,26.2,Yes
5168,4/23/2015,BadgerysCreek,12.8,23.1,26.2,,,ENE,19,SSW,ENE,9,15,83,72,1012.5,1009.5,,,18.4,20.6,Yes,0.2,No
5169,4/24/2015,BadgerysCreek,12.3,25.3,0.2,,,W,19,N,W,6,11,100,55,1008,1004.3,,,15.1,23.4,No,0,No
5170,4/25/2015,BadgerysCreek,10.1,24,0,,,WSW,50,,SW,0,7,100,83,1008.8,1004.7,,,14.4,18.2,No,18,Yes
5171,4/26/2015,BadgerysCreek,10.3,20,18,,,SW,52,WSW,SSW,13,28,76,56,1008.5,1010.5,,,14.4,18.8,Yes,0.2,No
5172,4/27/2015,BadgerysCreek,9.1,19.7,0.2,,,SW,31,WSW,SSE,11,6,65,43,1019.1,1018.5,,,15,19,No,0,No
5173,4/28/2015,BadgerysCreek,7.2,21,0,,,SE,22,SW,SSW,11,6,70,44,1026.2,1024,,,13.8,20,No,0,No
5174,4/29/2015,BadgerysCreek,8.9,18.9,0,,,SW,19,SW,ENE,15,13,76,82,1030.8,1028.8,,,14.9,16.1,No,2.6,Yes
5175,4/30/2015,BadgerysCreek,13.3,18.5,2.6,,,SSE,22,SSW,SE,9,11,87,72,1031.4,1028.7,,,15.6,17.9,Yes,1,No
5176,5/1/2015,BadgerysCreek,13.1,20.6,1,,,SSE,26,SSW,SE,9,11,96,76,1028.3,1024.3,,,16.1,19.1,No,7.4,Yes
5177,5/2/2015,BadgerysCreek,14.3,21.2,7.4,,,ESE,31,S,ESE,7,9,95,93,1021.1,1016.5,,,18.2,19.2,Yes,27.2,Yes
5178,5/3/2015,BadgerysCreek,17.4,23.2,27.2,,,S,31,SW,S,9,9,86,78,1015.3,1013.1,,,19.3,21.9,Yes,0.2,No
5179,5/4/2015,BadgerysCreek,15.2,22.1,0.2,,,SW,20,SW,NNE,17,6,77,70,1016.2,1013.1,,,18.7,21.4,No,0.2,No
5180,5/5/2015,BadgerysCreek,12.9,25.8,0.2,,,WNW,43,N,NW,7,24,100,37,1008.6,1003.4,,,15.5,25.6,No,0,No
5181,5/6/2015,BadgerysCreek,10.4,19.3,0,,,WSW,44,W,SW,19,19,49,41,1014.5,1013.1,,,14.4,18.8,No,0,No
5182,5/7/2015,BadgerysCreek,4.7,18.5,0,,,W,43,WSW,W,2,20,75,42,1018.5,1016.2,,,12.7,17.7,No,0,No
5183,5/8/2015,BadgerysCreek,6.6,20.4,0,,,WSW,33,N,NW,7,4,66,39,1019.7,1015.9,,,13.6,19.9,No,0,No
5184,5/9/2015,BadgerysCreek,5.4,20.1,0,,,WSW,28,N,W,4,17,70,45,1017.5,1013.9,,,13.2,19.6,No,0,No
5185,5/10/2015,BadgerysCreek,4.3,20.4,0,,,W,50,N,NW,6,24,55,47,1011.2,1006,,,16.7,18.9,No,0,No
5186,5/11/2015,BadgerysCreek,10.4,20.1,0,,,W,50,NNW,W,11,26,52,49,1010.1,1010.4,,,16.6,19.5,No,0,No
5187,5/12/2015,BadgerysCreek,6.3,20.8,0,,,W,56,NNE,W,6,31,76,45,1014.2,1010.7,,,14.8,19.8,No,0,No
5188,5/13/2015,BadgerysCreek,8.9,15,0,,,S,52,W,WSW,13,22,53,43,1016.5,1016.8,,,12.8,14.4,No,1,No
5189,5/14/2015,BadgerysCreek,5,16.9,1,,,SW,33,SW,SW,17,19,58,43,1025,1024.7,,,11.5,16.4,No,0,No
5190,5/15/2015,BadgerysCreek,8.1,19.5,0,,,SW,33,SW,S,15,13,65,59,1031.9,1031,,,14.5,18.1,No,0,No
5191,5/16/2015,BadgerysCreek,11.3,19,0,,,SSW,28,SW,SE,15,9,71,60,1035.9,1033.6,,,15,18.1,No,0,No
5192,5/17/2015,BadgerysCreek,6.3,20.4,0,,,SW,15,SW,ESE,11,4,91,64,1035.7,1032,,,12,18.9,No,0,No
5193,5/18/2015,BadgerysCreek,8,19.3,0,,,NE,19,N,NNE,4,9,100,74,1032,1027.1,,,11.4,17.8,No,0.4,No
5194,5/19/2015,BadgerysCreek,11.4,17.9,0.4,,,N,19,,,0,0,100,85,1020.9,1015.5,,,14,17.3,No,3.8,Yes
5195,5/20/2015,BadgerysCreek,10.3,23.7,3.8,,,NNE,22,SW,NNE,4,9,100,63,1016.2,1013.4,,,12.6,21.4,Yes,0.8,No
5196,5/21/2015,BadgerysCreek,10.3,21,0.8,,,W,22,W,ESE,11,7,76,63,1018.8,1016.8,,,15.8,18.2,No,1.6,Yes
5197,5/22/2015,BadgerysCreek,11,15.6,1.6,,,SSW,57,SW,SSW,19,26,91,69,1018.2,1021.8,,,13.4,14.8,Yes,8.8,Yes
5198,5/23/2015,BadgerysCreek,9.9,17.9,8.8,,,SW,33,SW,S,22,11,65,52,1029.5,1028,,,13,17.1,Yes,0,No
5199,5/24/2015,BadgerysCreek,5.9,19,0,,,SW,15,WSW,S,9,2,82,38,1032.5,1030.6,,,10.5,18.7,No,0,No
5200,5/25/2015,BadgerysCreek,5.5,17.1,0,,,SW,11,WSW,NNE,2,2,100,58,1032.4,1028.5,,,10.1,17.1,No,0.2,No
5201,5/26/2015,BadgerysCreek,4.3,18,0.2,,,SW,15,SW,,7,0,81,61,1030,1026.6,,,10,16.4,No,0,No
5202,5/27/2015,BadgerysCreek,6,20,0,,,N,13,SSW,N,6,7,82,50,1025.4,1021.8,,,11.8,18.8,No,0,No
5203,5/28/2015,BadgerysCreek,6.2,20.5,0,,,NNW,19,SW,N,6,7,100,61,1023.8,1020.2,,,11.7,19.6,No,0,No
5204,5/29/2015,BadgerysCreek,11.6,19,0,,,N,24,NW,W,4,4,100,83,1021,1020.3,,,13.9,18.5,No,0,No
5205,5/30/2015,BadgerysCreek,7.4,14.8,0,,,SW,24,W,NW,4,2,100,84,1022.1,1017.5,,,10.4,13.7,No,0,No
5206,5/31/2015,BadgerysCreek,8.3,12.8,0,,,SW,24,NW,N,4,7,100,95,1016.2,1012.5,,,10.1,12,No,0,No
5207,6/1/2015,BadgerysCreek,6.1,14.2,0,,,WSW,67,SW,SW,37,28,50,33,1015.4,1017.3,,,12.3,13.8,No,0,No
5208,6/2/2015,BadgerysCreek,4.7,15.2,0,,,SW,33,SW,WSW,13,9,54,43,1024.4,1022.6,,,9.3,14.8,No,0,No
5209,6/3/2015,BadgerysCreek,3.3,17.1,0,,,WSW,20,SW,W,13,6,74,58,1023.5,1020.6,,,8.7,15,No,0,No
5210,6/4/2015,BadgerysCreek,1.4,16.8,0,,,NNE,19,WSW,NE,4,11,100,52,1022.2,1017.6,,,6.1,16.1,No,2,Yes
5211,6/5/2015,BadgerysCreek,3.6,15.1,2,,,WSW,28,W,SW,4,13,100,58,1019.5,1019.5,,,8.3,14.6,Yes,0,No
5212,6/6/2015,BadgerysCreek,5.7,20.3,0,,,WSW,20,SW,N,6,7,75,55,1028.6,1027,,,11.3,18.9,No,0,No
5213,6/7/2015,BadgerysCreek,2.6,20,0,,,N,15,,NE,0,6,100,60,1029.4,1023.9,,,6.9,19.9,No,0,No
5214,6/8/2015,BadgerysCreek,5.8,21.9,0,,,NW,37,,NW,0,17,100,45,1025.2,1019.3,,,10.1,21.3,No,0,No
5215,6/9/2015,BadgerysCreek,9.7,21.5,0,,,NNE,26,NW,WNW,9,6,49,44,1020.5,1019.2,,,17.4,20.3,No,0,No
5216,6/10/2015,BadgerysCreek,6.3,14.9,0,,,SW,20,SW,SSE,9,7,80,65,1031.4,1031.5,,,10.3,14.3,No,0,No
5217,6/11/2015,BadgerysCreek,10,17.8,0,,,SW,15,WSW,WNW,9,4,78,56,1037,1034.3,,,13,16.8,No,0,No
5218,6/12/2015,BadgerysCreek,10.3,17.6,0,,,WNW,19,SW,,6,0,89,64,1034.9,1031.6,,,12.9,16.9,No,0,No
5219,6/13/2015,BadgerysCreek,7,18.1,0,,,NNE,20,N,NNE,2,7,100,57,1031.4,1027,,,10,17.8,No,0,No
5220,6/14/2015,BadgerysCreek,4.2,19.6,0,,,SW,13,SW,N,9,2,100,53,1028.7,1025.6,,,9.8,19.1,No,0,No
5221,6/15/2015,BadgerysCreek,7,18.1,0,,,SSW,15,SW,NE,9,6,99,79,1028,1025.2,,,11.5,17,No,1.8,Yes
5222,6/16/2015,BadgerysCreek,11.4,14.6,1.8,,,NNE,20,,NNE,0,13,100,100,1022.7,1017.8,,,13.4,14.5,Yes,15,Yes
5223,6/17/2015,BadgerysCreek,12.4,15.2,15,,,NNE,15,NNE,WNW,4,7,100,100,1012.3,1009.9,,,13.4,14.9,Yes,3.6,Yes
5224,6/18/2015,BadgerysCreek,5.9,16.4,3.6,,,WSW,26,SW,SSW,2,9,100,83,1014.6,1013.7,,,10.1,15,Yes,38,Yes
5225,6/19/2015,BadgerysCreek,9.2,15,38,,,SW,35,SW,SSW,17,19,86,61,1018,1017.6,,,10.5,14.4,Yes,0.2,No
5226,6/20/2015,BadgerysCreek,6.2,14.8,0.2,,,WSW,26,WSW,W,17,7,74,57,1024.6,1023.5,,,9.6,14.6,No,0,No
5227,6/21/2015,BadgerysCreek,5.8,16,0,,,WSW,17,WSW,,7,0,80,67,1028.8,1027.5,,,10.4,15,No,0,No
5228,6/22/2015,BadgerysCreek,3.1,16.9,0,,,WSW,11,,NNE,0,2,100,63,1029.6,1025.8,,,8,16.4,No,0,No
5229,6/23/2015,BadgerysCreek,2.4,18.3,0,,,NNE,13,N,NE,4,4,100,61,1026.5,1023.1,,,7.4,17.4,No,0,No
5230,6/24/2015,BadgerysCreek,6.7,18.3,0,,,NNE,11,,,0,0,100,64,1023.4,1019.9,,,9.6,17.8,No,0,No
5231,6/25/2015,BadgerysCreek,8.5,19.2,0,,,SE,24,SW,E,9,11,97,91,1023.6,1023.4,,,12.6,14.6,No,1,No
5232,6/26/2015,BadgerysCreek,7.2,18.1,1,,,SSW,24,SSW,E,9,4,82,56,1033.3,1031.1,,,12.3,16.6,No,0,No
5233,6/27/2015,BadgerysCreek,2.2,19.4,0,,,SW,13,SW,ENE,2,6,100,52,1032.8,1029,,,7,17.9,No,0.2,No
5234,6/28/2015,BadgerysCreek,3.4,18,0.2,,,WSW,15,WSW,NNE,9,6,98,60,1033.1,1031,,,8.1,16.6,No,0,No
5235,6/29/2015,BadgerysCreek,5.2,18.2,0,,,NNE,19,WSW,ENE,2,9,100,62,1033.6,1029.7,,,9.8,17.3,No,0.2,No
5236,6/30/2015,BadgerysCreek,3.4,17.5,0.2,,,NNE,15,,N,0,9,100,65,1029.7,1024.8,,,7,16.8,No,0.8,No
5237,7/1/2015,BadgerysCreek,6.9,15.3,0.8,,,SW,22,S,SSW,6,7,86,50,1026.3,1022.8,,,10.2,14.7,No,0,No
5238,7/2/2015,BadgerysCreek,2.6,15.7,0,,,WSW,54,WSW,WSW,9,15,87,52,1020.6,1017.7,,,8.1,15.1,No,0,No
5239,7/3/2015,BadgerysCreek,3.8,15.4,0,,,SW,26,SW,N,15,6,65,44,1027,1024.5,,,8.2,14.5,No,0,No
5240,7/4/2015,BadgerysCreek,-1.1,16.4,0,,,SE,9,,NE,0,2,100,38,1022.9,1020.2,,,1.6,15.3,No,0,No
5241,7/5/2015,BadgerysCreek,0,17,0,,,N,13,ENE,N,2,9,100,47,1022.4,1018,,,5.4,15.4,No,0,No
5242,7/6/2015,BadgerysCreek,-1.3,16,0,,,WSW,33,,WSW,0,20,100,41,,,,,3.8,15.4,No,0,No
5243,7/7/2015,BadgerysCreek,2.9,14.8,0,,,SSW,35,SSE,SW,4,7,75,71,,,,,8.2,13.2,No,0,No
5244,7/8/2015,BadgerysCreek,2.8,16.1,0,,,SW,19,SW,ENE,15,6,100,62,,,,,8.2,14.9,No,0,No
5245,7/9/2015,BadgerysCreek,1.6,16.2,0,,,N,22,,NNE,0,15,100,58,,,,,6.9,15.5,No,0,No
5246,7/10/2015,BadgerysCreek,2.3,11.9,0,,,WSW,22,NNE,WSW,4,11,100,92,,,,,7.9,11.4,No,1.6,Yes
5247,7/11/2015,BadgerysCreek,0.5,18.3,1.6,,,NW,59,WSW,N,4,7,100,61,,,,,5.1,17.7,Yes,12.6,Yes
5248,7/12/2015,BadgerysCreek,5.1,13.5,12.6,,,WNW,41,N,WNW,4,20,75,54,,,,,8.9,11.7,Yes,1,No
5249,7/13/2015,BadgerysCreek,4.8,15.9,1,,,WSW,65,N,WSW,11,26,100,52,,,,,8.3,15.3,No,0,No
5250,7/14/2015,BadgerysCreek,2.8,16.7,0,,,W,33,NW,W,2,13,66,43,,,,,11.1,15.2,No,0,No
5251,7/15/2015,BadgerysCreek,-0.1,15.8,0,,,WNW,15,SW,NE,6,7,89,47,,,,,5.1,14.7,No,0.4,No
5252,7/16/2015,BadgerysCreek,5,11.8,0.4,,,N,30,SW,SW,13,9,95,76,,,,,8.9,11.3,No,18,Yes
5253,7/17/2015,BadgerysCreek,5.1,13.2,18,,,SW,54,SW,WSW,15,24,92,59,,,,,7.7,12.4,Yes,0.2,No
5254,7/18/2015,BadgerysCreek,5,14.2,0.2,,,SSW,41,SW,S,15,13,65,58,,,,,9.6,13.1,No,0,No
5255,7/19/2015,BadgerysCreek,4.6,16.4,0,,,SW,24,SW,ESE,13,7,78,62,,,,,10.3,14.1,No,0,No
5256,7/20/2015,BadgerysCreek,4.4,17.6,0,,,SW,17,WSW,NE,4,4,93,63,,,,,9.1,15.2,No,0,No
5257,7/21/2015,BadgerysCreek,3.3,17.1,0,,,NNE,33,,NNE,0,19,100,61,,,,,9.1,16.9,No,0,No
5258,7/22/2015,BadgerysCreek,4.8,15.1,0,,,NNE,19,NNE,NNW,2,6,100,78,,,,,7.8,15,No,1.4,Yes
5259,7/23/2015,BadgerysCreek,7.7,17.7,1.4,,,E,17,W,ESE,4,4,100,65,,,,,11.9,16.9,Yes,0,No
5260,7/24/2015,BadgerysCreek,10.7,18.2,0,,,N,30,N,,4,0,100,76,,,,,12.3,17.4,No,0,No
5261,7/25/2015,BadgerysCreek,7.7,19.8,0,,,N,44,WNW,WNW,9,15,52,41,,,,,15.2,18.6,No,0,No
5262,7/26/2015,BadgerysCreek,3,18.4,0,,,W,52,N,W,2,31,91,43,,,,,9.1,18,No,0,No
5263,7/27/2015,BadgerysCreek,2,14.2,0,,,W,48,,SW,0,15,53,40,,,,,9.3,13.6,No,0,No
5264,7/28/2015,BadgerysCreek,2.2,16.2,0,,,SW,24,WNW,SSE,4,6,76,43,,,,,8.3,15.2,No,0,No
5265,7/29/2015,BadgerysCreek,2.5,17.6,0,,,S,15,SW,N,7,6,87,47,,,,,8.7,16.8,No,0,No
5266,7/30/2015,BadgerysCreek,1.8,19.2,0,,,NW,26,,N,0,19,100,45,,,,,7.3,17.9,No,0,No
5267,7/31/2015,BadgerysCreek,4.8,19.7,0,,,WNW,28,W,NNE,4,6,70,41,,,,,11.5,19.3,No,0,No
5268,8/1/2015,BadgerysCreek,1.9,21.5,0,,,NNW,31,SSE,NW,4,19,100,33,,,,,7.9,21,No,0,No
5269,8/2/2015,BadgerysCreek,5,24.2,0,,,NW,48,SW,NW,2,22,80,34,,,,,12.3,23.8,No,0,No
5270,8/3/2015,BadgerysCreek,4.5,17.1,0,,,W,44,N,WSW,9,24,63,41,,,,,10.9,15.9,No,0,No
5271,8/4/2015,BadgerysCreek,2.3,13.9,0,,,WSW,31,SW,N,2,11,74,50,,,,,7.4,12.7,No,0,No
5272,8/5/2015,BadgerysCreek,0.4,14.7,0,,,WNW,43,NNE,W,9,19,77,47,,,,,5.9,14.5,No,0,No
5273,8/6/2015,BadgerysCreek,4.4,15.8,0,,,SW,41,WSW,SW,17,20,53,41,,,,,10.4,14.8,No,0,No
5274,8/7/2015,BadgerysCreek,0.3,16.6,0,,,SW,30,NNE,SSW,4,17,79,46,,,,,8.1,16.4,No,0,No
5275,8/8/2015,BadgerysCreek,1.8,17.3,0,,,WSW,20,SW,WNW,11,6,76,52,,,,,9.9,15.3,No,0,No
5276,8/9/2015,BadgerysCreek,0.3,16.9,0,,,NE,26,SW,NE,4,13,100,50,,,,,7.3,16.6,No,0,No
5277,8/10/2015,BadgerysCreek,1.2,20.2,0,,,WNW,26,NNE,NNW,2,11,100,38,,,,,8.7,19.9,No,0,No
